op1,op2,op3,sensor1,sensor2,sensor3,sensor4,sensor7,sensor8,sensor9,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,label
-0.0032,-0.0001,100.0,518.67,642.52,1589.35,1405.34,553.91,2388.0,9062.69,47.35,522.25,2388.06,8140.33,83.813,0.03,392.0,2388.0,100.0,38.95,234.065,0
-0.0001,0.0001,100.0,518.67,642.98,1584.13,1405.99,554.08,2388.02,9069.75,47.16,522.52,2388.06,8143.62,84.375,0.03,393.0,2388.0,100.0,38.78,234.131,0
-0.0003,-0.0005,100.0,518.67,642.43,1579.52,1400.53,553.62,2388.06,9064.15,47.38,521.57,2388.09,8140.42,84.174,0.03,390.0,2388.0,100.0,38.97,233.301,0
0.0006,0.0004,100.0,518.67,642.31,1582.4,1403.49,553.6,2388.03,9063.54,47.28,522.72,2388.0,8144.12,8.384,0.03,393.0,2388.0,100.0,38.92,233.451,0
-0.0003,-0.0003,100.0,518.67,641.74,1580.95,1405.37,553.21,2388.03,9062.23,47.34,521.97,2387.99,8148.72,83.935,0.03,392.0,2388.0,100.0,39.03,235.181,0
-0.0007,0.0002,100.0,518.67,642.55,1581.73,1402.65,553.88,2388.1,9056.0,47.46,521.34,2387.96,8144.95,84.145,0.03,391.0,2388.0,100.0,38.86,233.728,0
-0.003,-0.0003,100.0,518.67,642.24,1583.69,1400.4,553.7,2388.05,9071.16,47.22,522.16,2388.05,8148.16,84.089,0.03,393.0,2388.0,100.0,38.87,233.822,0
-0.0007,-0.0004,100.0,518.67,642.27,1591.3,1398.73,553.79,2388.0,9062.92,47.51,522.02,2388.01,8143.8,83.789,0.03,393.0,2388.0,100.0,39.0,234.426,0
-0.0031,0.0004,100.0,518.67,642.18,1593.32,1400.62,554.01,2388.03,9062.78,47.51,522.19,2388.06,8141.69,83.901,0.03,392.0,2388.0,100.0,38.89,233.873,0
0.0043,-0.0001,100.0,518.67,641.95,1587.14,1414.11,554.09,2388.01,9067.15,47.25,521.84,2388.07,8144.64,83.949,0.03,391.0,2388.0,100.0,38.87,23.314,0
-0.0018,0.0003,100.0,518.67,642.69,1586.09,1401.01,553.83,2387.99,9067.61,47.37,522.19,2388.06,8145.65,84.188,0.03,393.0,2388.0,100.0,39.03,233.333,0
-0.0005,0.0,100.0,518.67,642.32,1588.25,1402.17,554.11,2388.01,9063.48,47.32,522.1,2388.02,8145.39,83.939,0.03,391.0,2388.0,100.0,39.01,233.373,0
0.0031,-0.0,100.0,518.67,642.27,1585.9,1400.09,553.59,2388.02,9067.17,47.33,521.9,2388.01,8146.69,84.078,0.03,393.0,2388.0,100.0,39.04,232.656,0
0.0006,0.0004,100.0,518.67,642.33,1582.29,1404.14,555.01,2388.05,9066.64,47.39,521.93,2388.02,8146.55,84.044,0.03,394.0,2388.0,100.0,38.81,233.864,0
-0.0008,-0.0002,100.0,518.67,642.36,1597.84,1406.26,554.58,2388.06,9068.61,47.4,521.92,2388.08,8146.94,83.972,0.03,393.0,2388.0,100.0,38.81,232.711,0
0.0051,-0.0004,100.0,518.67,641.99,1582.81,1399.5,553.72,2388.03,9058.01,47.38,521.83,2388.01,8139.12,84.327,0.03,393.0,2388.0,100.0,38.95,233.909,0
0.0022,-0.0004,100.0,518.67,642.29,1590.07,1400.27,553.5,2387.99,9066.58,47.39,521.96,2387.97,8152.49,8.373,0.03,391.0,2388.0,100.0,38.87,234.344,0
0.0002,-0.0001,100.0,518.67,642.1,1593.66,1409.21,553.83,2387.99,9070.02,47.43,521.6,2388.09,8146.23,84.032,0.03,392.0,2388.0,100.0,39.21,232.352,0
0.0023,0.0005,100.0,518.67,642.58,1588.9,1401.08,554.76,2388.0,9069.01,47.48,521.94,2388.01,8147.33,84.166,0.03,392.0,2388.0,100.0,39.0,234.437,0
-0.0006,-0.0001,100.0,518.67,642.37,1585.69,1406.13,554.41,2388.09,9063.16,47.32,521.79,2388.05,8146.34,84.012,0.03,392.0,2388.0,100.0,38.89,234.594,0
-0.0003,0.0001,100.0,518.67,642.89,1582.86,1400.62,554.08,2388.0,9065.97,47.31,521.48,2388.0,8146.97,84.333,0.03,393.0,2388.0,100.0,38.87,23.378,0
0.0008,-0.0005,100.0,518.67,642.94,1587.51,1408.05,554.13,2388.05,9066.74,47.41,522.71,2388.05,8152.99,84.313,0.03,393.0,2388.0,100.0,38.79,233.339,0
0.0006,-0.0004,100.0,518.67,642.4,1586.19,1403.62,553.85,2388.03,9066.24,47.35,521.93,2388.06,8148.92,84.405,0.03,392.0,2388.0,100.0,38.96,232.921,0
0.0005,-0.0001,100.0,518.67,642.67,1589.42,1398.72,553.82,2388.0,9067.95,47.37,522.06,2388.06,8147.73,84.388,0.03,392.0,2388.0,100.0,38.91,233.834,0
0.0008,-0.0004,100.0,518.67,642.29,1579.98,1404.16,554.94,2388.01,9071.46,47.3,522.01,2388.05,8148.27,84.212,0.03,390.0,2388.0,100.0,38.88,233.073,0
0.0002,-0.0003,100.0,518.67,642.24,1587.77,1405.55,554.34,2388.03,9067.93,47.42,522.6,2388.07,8146.15,84.112,0.03,392.0,2388.0,100.0,38.75,233.883,0
0.0003,0.0,100.0,518.67,642.63,1579.35,1408.84,553.87,2388.04,9068.94,47.39,521.95,2388.03,8154.61,83.913,0.03,392.0,2388.0,100.0,38.97,233.669,0
0.0003,-0.0003,100.0,518.67,642.28,1585.62,1395.4,553.38,2388.05,9075.57,47.48,522.05,2388.03,8154.38,84.025,0.03,391.0,2388.0,100.0,38.96,233.251,0
0.0051,0.0,100.0,518.67,642.46,1586.74,1403.37,554.63,2388.05,9070.59,47.44,521.66,2388.04,8146.65,84.345,0.03,393.0,2388.0,100.0,38.93,232.958,0
-0.0022,0.0004,100.0,518.67,641.85,1591.89,1397.73,553.69,2388.08,9062.39,47.32,521.73,2388.04,8145.37,84.312,0.03,392.0,2388.0,100.0,38.93,23.321,0
-0.0014,-0.0001,100.0,518.67,642.51,1586.44,1405.62,554.31,2388.04,9074.76,47.32,522.11,2388.04,8157.87,84.098,0.03,392.0,2388.0,100.0,38.93,233.755,0
0.0004,0.0003,100.0,518.67,642.36,1586.96,1410.67,553.57,2388.07,9071.53,47.45,521.79,2388.04,8146.39,84.326,0.03,392.0,2388.0,100.0,38.89,233.666,0
-0.0005,-0.0002,100.0,518.67,642.98,1583.29,1405.94,553.52,2388.08,9068.9,47.25,521.48,2388.05,8147.9,84.371,0.03,392.0,2388.0,100.0,38.89,234.032,0
-0.0006,-0.0003,100.0,518.67,642.48,1588.21,1402.77,554.91,2388.05,9073.77,47.32,521.59,2388.05,8149.98,84.285,0.03,392.0,2388.0,100.0,38.9,232.637,0
-0.0008,0.0001,100.0,518.67,642.92,1592.41,1403.14,554.15,2388.04,9075.03,47.41,521.46,2388.05,8150.96,84.157,0.03,393.0,2388.0,100.0,38.88,232.577,0
0.001,-0.0005,100.0,518.67,642.25,1583.83,1401.73,553.74,2388.04,9070.35,47.41,522.09,2387.99,8152.99,84.242,0.03,394.0,2388.0,100.0,38.77,233.791,0
-0.0007,0.0002,100.0,518.67,642.65,1584.14,1400.61,553.64,2388.03,9067.74,47.41,521.35,2388.03,8155.89,84.176,0.03,393.0,2388.0,100.0,39.0,23.314,0
0.0029,-0.0,100.0,518.67,642.5,1590.74,1408.52,554.0,2388.05,9071.48,47.41,522.28,2388.05,8152.76,84.318,0.03,393.0,2388.0,100.0,38.95,233.993,0
0.0019,-0.0005,100.0,518.67,642.46,1588.4,1407.81,554.04,2388.04,9076.18,47.18,521.68,2388.02,8154.99,84.222,0.03,392.0,2388.0,100.0,38.78,233.687,0
-0.001,0.0001,100.0,518.67,642.22,1588.97,1400.56,553.54,2388.02,9076.34,47.53,521.6,2388.08,8152.31,84.566,0.03,393.0,2388.0,100.0,39.01,233.428,0
0.0008,0.0002,100.0,518.67,642.62,1591.56,1407.84,553.54,2388.06,9068.22,47.36,521.91,2387.99,8145.08,84.083,0.03,392.0,2388.0,100.0,38.77,234.147,0
0.0012,0.0001,100.0,518.67,642.76,1587.74,1402.28,553.84,2388.05,9086.93,47.48,521.74,2388.04,8152.14,8.423,0.03,391.0,2388.0,100.0,38.84,234.284,0
0.0004,0.0,100.0,518.67,642.26,1590.05,1408.53,553.52,2388.03,9076.02,47.44,522.37,2388.05,8152.0,84.675,0.03,392.0,2388.0,100.0,38.92,232.813,0
0.0022,-0.0002,100.0,518.67,642.0,1588.1,1398.22,553.47,2388.05,9075.77,47.53,521.72,2388.05,8157.34,84.442,0.03,393.0,2388.0,100.0,38.85,232.826,0
-0.0012,0.0005,100.0,518.67,642.6,1585.58,1408.79,553.63,2388.06,9075.42,47.35,521.47,2388.03,8161.18,84.458,0.03,391.0,2388.0,100.0,38.83,233.816,0
-0.0036,-0.0003,100.0,518.67,642.27,1585.86,1413.79,553.75,2388.03,9082.5,47.48,521.77,2388.01,8162.35,84.103,0.03,392.0,2388.0,100.0,38.92,232.834,0
0.0011,-0.0002,100.0,518.67,642.72,1586.83,1406.06,553.77,2388.02,9084.14,47.43,521.94,2388.05,8160.58,8.413,0.03,393.0,2388.0,100.0,38.72,232.005,0
-0.0009,0.0001,100.0,518.67,642.49,1594.72,1408.04,554.28,2388.04,9079.55,47.56,522.27,2388.03,8164.19,84.506,0.03,394.0,2388.0,100.0,39.0,23. Apr,0
-0.0048,-0.0003,100.0,518.67,642.0,1588.41,1405.29,553.12,2388.04,9083.78,47.31,521.32,2388.1,8161.91,84.264,0.03,394.0,2388.0,100.0,39.09,233.056,0
-0.0007,0.0002,100.0,518.67,642.82,1580.5,1405.04,553.25,2388.01,9081.3,47.34,521.86,2388.06,8161.3,8.464,0.03,394.0,2388.0,100.0,38.8,232.509,0
0.0013,0.0004,100.0,518.67,642.76,1583.13,1409.96,554.41,2388.02,9076.07,47.41,521.56,2388.11,8156.2,84.597,0.03,394.0,2388.0,100.0,38.9,232.845,0
0.0029,0.0001,100.0,518.67,642.67,1593.61,1395.95,554.01,2388.05,9088.03,47.54,521.42,2388.09,8164.96,8.437,0.03,392.0,2388.0,100.0,38.91,232.823,0
-0.0008,-0.0003,100.0,518.67,642.22,1592.24,1409.32,553.67,2388.02,9084.04,47.55,522.15,2388.07,8169.19,84.587,0.03,394.0,2388.0,100.0,38.89,233.247,0
0.0003,0.0005,100.0,518.67,643.1,1597.5,1405.91,553.56,2388.07,9091.26,47.33,522.43,2388.04,8163.03,Aug 43,0.03,393.0,2388.0,100.0,38.87,232.454,0
-0.0006,0.0,100.0,518.67,642.57,1584.08,1410.11,553.51,2388.1,9089.67,47.53,521.55,2388.09,8168.38,84.656,0.03,392.0,2388.0,100.0,38.85,23.322,0
-0.0042,0.0002,100.0,518.67,642.5,1589.91,1406.13,553.7,2388.09,9085.91,47.44,521.22,2388.02,8166.86,84.311,0.03,394.0,2388.0,100.0,38.77,232.491,0
-0.0013,-0.0001,100.0,518.67,642.35,1592.88,1408.51,553.0,2388.07,9095.25,47.57,521.22,2388.03,8166.4,84.631,0.03,394.0,2388.0,100.0,38.82,233.883,0
-0.001,-0.0003,100.0,518.67,642.62,1589.14,1409.48,553.52,2388.01,9089.42,47.47,521.44,2388.0,8167.34,84.447,0.03,394.0,2388.0,100.0,38.75,233.143,0
0.0005,-0.0005,100.0,518.67,642.45,1586.99,1406.61,554.21,2388.05,9091.09,47.64,521.6,2388.07,8169.28,84.601,0.03,393.0,2388.0,100.0,38.84,23.208,0
0.0012,-0.0,100.0,518.67,642.52,1588.65,1407.5,553.69,2387.99,9089.64,47.54,521.63,2388.06,8163.38,84.512,0.03,393.0,2388.0,100.0,38.79,233.407,0
0.0015,-0.0001,100.0,518.67,642.6,1592.25,1405.41,553.83,2388.08,9097.15,47.6,521.37,2388.09,8166.47,84.234,0.03,395.0,2388.0,100.0,38.66,23.272,0
-0.0039,0.0004,100.0,518.67,642.75,1589.57,1409.77,554.36,2388.08,9097.8,47.33,521.66,2388.03,8173.71,84.339,0.03,394.0,2388.0,100.0,38.74,23.244,0
0.0013,-0.0,100.0,518.67,642.3,1599.56,1407.3,553.57,2388.01,9097.97,47.52,521.91,2388.05,8166.72,84.614,0.03,393.0,2388.0,100.0,38.88,232.957,0
-0.0022,0.0005,100.0,518.67,643.08,1594.87,1415.14,553.81,2388.08,9089.36,47.53,521.71,2388.07,8173.47,84.823,0.03,393.0,2388.0,100.0,38.86,233.022,0
-0.0009,0.0002,100.0,518.67,642.87,1589.67,1414.46,553.12,2388.04,9089.2,47.39,521.33,2388.0,8175.9,84.544,0.03,394.0,2388.0,100.0,38.89,232.051,0
0.0025,0.0003,100.0,518.67,643.08,1584.87,1412.02,553.08,2388.11,9098.7,47.66,521.7,2388.04,8177.5,84.394,0.03,394.0,2388.0,100.0,38.77,232.201,0
-0.0012,0.0003,100.0,518.67,643.03,1587.35,1413.05,552.85,2388.02,9098.87,47.69,521.23,2388.06,8177.01,84.786,0.03,394.0,2388.0,100.0,38.91,233.298,0
0.0012,0.0004,100.0,518.67,642.48,1594.94,1402.45,553.0,2388.05,9101.3,47.56,521.36,2388.08,8177.99,84.217,0.03,394.0,2388.0,100.0,38.73,233.126,0
0.004,-0.0001,100.0,518.67,642.48,1593.19,1416.18,552.94,2388.06,9101.55,47.49,521.33,2388.07,8179.98,84.587,0.03,391.0,2388.0,100.0,38.71,232.089,0
-0.0022,-0.0003,100.0,518.67,642.65,1591.66,1403.51,553.55,2388.06,9105.53,47.47,521.27,2388.03,8179.92,84.219,0.03,394.0,2388.0,100.0,38.88,232.711,0
0.0017,0.0004,100.0,518.67,643.71,1589.2,1413.64,553.85,2388.07,9109.59,47.43,521.16,2388.03,8183.78,8.458,0.03,393.0,2388.0,100.0,38.74,23.331,0
0.0023,0.0001,100.0,518.67,643.07,1590.59,1411.55,553.79,2388.09,9109.19,47.62,521.37,2388.02,8183.29,84.965,0.03,396.0,2388.0,100.0,38.92,233.225,0
-0.0013,0.0003,100.0,518.67,642.69,1589.28,1421.05,553.37,2388.05,9112.94,47.5,521.1,2388.09,8177.05,84.426,0.03,394.0,2388.0,100.0,38.77,232.463,0
0.0014,-0.0,100.0,518.67,643.26,1594.66,1414.51,552.71,2388.09,9113.8,47.64,521.18,2388.06,8183.53,84.499,0.03,394.0,2388.0,100.0,38.8,233.094,0
0.0002,-0.0003,100.0,518.67,643.08,1591.34,1407.58,553.35,2388.04,9108.76,47.78,521.77,2388.12,8185.67,84.995,0.03,393.0,2388.0,100.0,38.84,232.518,0
0.0009,-0.0,100.0,518.67,643.04,1594.47,1420.87,552.82,2388.05,9117.82,47.61,521.26,2388.04,8192.2,8.442,0.03,393.0,2388.0,100.0,38.74,232.479,0
-0.002,-0.0003,100.0,518.67,643.34,1599.53,1411.65,553.59,2388.06,9116.1,47.66,520.99,2388.02,8186.26,84.818,0.03,395.0,2388.0,100.0,38.86,233.026,0
-0.001,0.0004,100.0,518.67,642.89,1594.75,1416.95,553.63,2388.08,9114.32,47.63,521.06,2388.14,8191.86,84.479,0.03,395.0,2388.0,100.0,38.72,231.607,0
0.0021,-0.0001,100.0,518.67,643.15,1599.04,1414.53,553.26,2388.03,9123.01,47.63,521.48,2388.0,8191.96,84.483,0.03,393.0,2388.0,100.0,38.63,231.781,0
0.0006,0.0002,100.0,518.67,642.83,1588.51,1413.92,553.47,2388.05,9130.48,47.69,521.28,2388.01,8193.56,8.462,0.03,395.0,2388.0,100.0,38.71,232.262,0
-0.0002,-0.0003,100.0,518.67,643.52,1597.3,1411.91,553.03,2388.09,9121.93,47.67,521.1,2388.04,8196.33,84.749,0.03,396.0,2388.0,100.0,38.7,231.933,0
-0.0006,0.0004,100.0,518.67,642.84,1599.31,1414.01,552.54,2388.11,9126.88,47.82,521.11,2388.07,8195.97,84.683,0.03,395.0,2388.0,100.0,38.6,230.792,0
-0.0003,-0.0003,100.0,518.67,643.19,1593.16,1421.83,553.21,2388.1,9134.44,47.74,521.26,2388.07,8204.2,84.977,0.03,394.0,2388.0,100.0,38.56,231.803,0
-0.0005,-0.0004,100.0,518.67,642.71,1597.8,1415.2,553.19,2388.11,9127.25,47.72,521.08,2388.04,8198.23,84.882,0.03,394.0,2388.0,100.0,38.6,231.906,1
0.0058,0.0002,100.0,518.67,642.48,1595.61,1415.88,553.16,2388.1,9131.44,47.76,521.16,2388.13,8203.54,84.458,0.03,393.0,2388.0,100.0,38.69,232.144,1
-0.0015,-0.0001,100.0,518.67,643.6,1594.41,1416.4,552.82,2388.06,9146.21,47.68,520.48,2388.09,8202.48,84.779,0.03,394.0,2388.0,100.0,38.62,23.19,1
0.0022,0.0002,100.0,518.67,643.11,1594.78,1420.33,552.97,2388.12,9134.86,47.89,521.51,2388.04,8204.85,84.726,0.03,393.0,2388.0,100.0,38.67,230.617,1
-0.0016,0.0,100.0,518.67,643.0,1597.51,1422.22,553.11,2388.13,9142.78,47.58,521.34,2388.13,8209.22,84.766,0.03,394.0,2388.0,100.0,38.64,231.448,1
0.0007,-0.0003,100.0,518.67,643.09,1601.99,1416.56,552.81,2388.09,9143.64,47.81,520.78,2388.06,8209.0,85.019,0.03,395.0,2388.0,100.0,38.74,230.846,1
-0.0005,-0.0001,100.0,518.67,642.96,1601.94,1416.31,552.94,2388.09,9150.46,47.97,521.1,2388.09,8215.68,84.846,0.03,396.0,2388.0,100.0,38.69,23.123,1
0.003,-0.0002,100.0,518.67,642.9,1598.82,1419.27,552.56,2388.04,9153.66,47.79,520.98,2388.08,8218.07,85.133,0.03,395.0,2388.0,100.0,38.52,231.578,1
0.0027,0.0004,100.0,518.67,643.38,1605.41,1415.96,551.95,2388.17,9149.93,47.97,520.47,2388.11,8223.46,84.815,0.03,396.0,2388.0,100.0,38.68,23.147,1
-0.0012,0.0002,100.0,518.67,643.46,1593.72,1422.59,552.04,2388.11,9154.65,47.93,520.75,2388.1,8221.68,85.141,0.03,395.0,2388.0,100.0,38.49,232.036,1
0.0016,-0.0001,100.0,518.67,643.55,1602.9,1424.39,552.76,2388.13,9157.05,47.9,520.19,2388.14,8230.54,84.936,0.03,395.0,2388.0,100.0,38.52,231.723,1
-0.0015,-0.0003,100.0,518.67,643.35,1606.1,1428.52,553.34,2388.12,9159.3,48.14,520.62,2388.13,8230.71,84.758,0.03,395.0,2388.0,100.0,38.48,231.829,1
-0.0011,-0.0003,100.0,518.67,643.36,1603.48,1419.33,551.57,2388.16,9170.51,47.91,520.75,2388.15,8233.24,85.011,0.03,395.0,2388.0,100.0,38.7,231.225,1
-0.0017,-0.0004,100.0,518.67,643.62,1597.73,1426.38,552.89,2388.08,9168.78,47.64,520.25,2388.06,8235.35,85.219,0.03,396.0,2388.0,100.0,38.85,232.086,1
0.0028,-0.0002,100.0,518.67,643.64,1604.78,1417.29,552.16,2388.14,9174.85,48.16,520.7,2388.11,8234.4,84.763,0.03,394.0,2388.0,100.0,38.51,231.498,1
0.0034,-0.0005,100.0,518.67,643.46,1602.86,1424.79,552.29,2388.13,9179.87,47.84,520.02,2388.14,8234.96,85.363,0.03,396.0,2388.0,100.0,38.53,230.144,1
-0.003,0.0004,100.0,518.67,643.15,1603.74,1424.17,551.47,2388.06,9172.76,48.12,520.34,2388.14,8238.86,85.066,0.03,396.0,2388.0,100.0,38.49,229.909,1
-0.0008,0.0002,100.0,518.67,643.93,1595.61,1438.51,551.93,2388.18,9185.88,47.98,520.91,2388.12,8251.82,85.245,0.03,396.0,2388.0,100.0,38.49,230.656,1
-0.0041,-0.0002,100.0,518.67,643.68,1601.21,1423.5,552.17,2388.13,9191.53,48.1,520.19,2388.16,8249.86,85.286,0.03,397.0,2388.0,100.0,38.37,230.336,1
-0.001,0.0001,100.0,518.67,643.66,1606.5,1430.55,551.31,2388.19,9193.98,48.38,520.14,2388.12,8253.84,85.351,0.03,399.0,2388.0,100.0,38.57,231.323,1
0.0012,0.0,100.0,518.67,643.51,1604.8,1428.23,551.91,2388.14,9197.52,48.09,519.53,2388.2,8255.34,85.056,0.03,398.0,2388.0,100.0,38.4,229.562,1
0.0025,0.0005,100.0,518.67,642.6,1585.4,1402.85,553.97,2388.06,9051.1,47.29,521.94,2388.07,8131.5,Aug 42,0.03,393.0,2388.0,100.0,39.04,233.814,0
0.0002,-0.0004,100.0,518.67,642.45,1583.54,1410.36,554.62,2388.06,9048.41,47.35,521.7,2388.04,8129.53,83.999,0.03,391.0,2388.0,100.0,39.02,234.437,0
-0.0025,-0.0,100.0,518.67,642.16,1586.59,1398.65,553.52,2388.08,9052.57,47.4,521.35,2388.09,8131.24,8.415,0.03,391.0,2388.0,100.0,38.96,233.314,0
0.0024,-0.0003,100.0,518.67,642.73,1583.96,1400.32,553.58,2388.08,9047.7,47.39,522.0,2388.01,8132.9,84.309,0.03,392.0,2388.0,100.0,38.87,234.338,0
0.0012,-0.0002,100.0,518.67,642.11,1590.62,1399.42,552.91,2388.1,9046.98,47.26,521.35,2388.11,8126.94,84.164,0.03,393.0,2388.0,100.0,38.91,232.896,0
0.0023,0.0005,100.0,518.67,642.46,1588.76,1407.78,553.12,2388.04,9048.78,47.18,521.9,2388.09,8136.69,84.313,0.03,392.0,2388.0,100.0,38.94,233.491,0
-0.002,0.0002,100.0,518.67,642.26,1586.91,1404.44,554.42,2388.06,9053.53,47.45,521.96,2388.08,8130.68,84.372,0.03,393.0,2388.0,100.0,38.87,234.134,0
0.0014,-0.0004,100.0,518.67,641.97,1584.18,1406.22,553.93,2388.05,9048.79,47.24,521.77,2388.06,8134.3,84.169,0.03,393.0,2388.0,100.0,38.91,234.044,0
0.0059,0.0005,100.0,518.67,642.59,1584.78,1403.51,553.78,2388.06,9051.3,47.43,522.23,2388.0,8132.18,8.388,0.03,393.0,2388.0,100.0,38.88,233.179,0
0.0006,-0.0003,100.0,518.67,642.78,1586.0,1400.12,553.54,2388.06,9050.49,47.5,521.54,2388.09,8131.5,84.233,0.03,392.0,2388.0,100.0,38.94,233.154,0
0.0034,0.0003,100.0,518.67,642.21,1588.75,1395.79,553.58,2388.07,9049.29,47.31,522.35,2388.06,8130.08,84.134,0.03,394.0,2388.0,100.0,39.21,234.153,0
0.0014,-0.0001,100.0,518.67,642.63,1584.33,1403.67,554.39,2388.09,9053.08,47.35,521.77,2388.05,8129.83,84.208,0.03,394.0,2388.0,100.0,38.93,232.962,0
-0.0018,0.0005,100.0,518.67,642.24,1587.74,1395.23,553.5,2388.06,9053.94,47.29,521.78,2388.06,8127.22,8.433,0.03,392.0,2388.0,100.0,38.87,233.162,0
-0.0019,0.0005,100.0,518.67,642.62,1583.38,1407.62,553.65,2388.05,9045.65,47.49,521.91,2388.07,8134.1,84.236,0.03,393.0,2388.0,100.0,38.92,234.073,0
-0.0021,-0.0001,100.0,518.67,642.47,1592.08,1401.13,554.7,2388.03,9050.65,47.35,521.98,2388.05,8132.16,84.369,0.03,392.0,2388.0,100.0,38.91,233.439,0
0.0014,-0.0001,100.0,518.67,642.17,1585.39,1409.84,554.72,2388.09,9049.49,47.3,521.66,2388.08,8125.32,84.203,0.03,393.0,2388.0,100.0,39.04,23.313,0
0.0014,0.0004,100.0,518.67,642.06,1587.82,1406.43,553.57,2388.1,9050.63,47.39,522.35,2388.06,8129.65,84.309,0.03,392.0,2388.0,100.0,38.95,232.397,0
0.0002,-0.0002,100.0,518.67,642.36,1589.62,1403.75,554.23,2388.08,9047.81,47.52,521.96,2388.09,8132.26,84.229,0.03,393.0,2388.0,100.0,39.01,232.961,0
-0.0029,0.0005,100.0,518.67,643.02,1589.9,1406.34,553.62,2388.02,9051.51,47.28,521.95,2388.08,8138.08,84.111,0.03,392.0,2388.0,100.0,39.1,232.799,0
0.0022,-0.0003,100.0,518.67,642.53,1589.76,1401.19,553.97,2388.05,9047.8,47.26,521.62,2388.08,8128.24,83.897,0.03,392.0,2388.0,100.0,38.91,233.725,0
-0.0029,-0.0001,100.0,518.67,642.49,1593.11,1398.49,554.01,2388.05,9056.58,47.33,521.5,2388.07,8139.62,84.263,0.03,393.0,2388.0,100.0,38.97,232.878,0
0.0025,-0.0003,100.0,518.67,642.68,1594.65,1405.05,554.28,2388.09,9047.38,47.7,521.78,2388.05,8131.9,83.904,0.03,391.0,2388.0,100.0,39.17,232.002,0
0.0022,0.0,100.0,518.67,642.41,1592.74,1401.8,554.49,2388.14,9049.85,47.44,521.97,2388.03,8134.54,84.255,0.03,395.0,2388.0,100.0,39.12,233.787,0
0.0022,-0.0002,100.0,518.67,642.51,1589.01,1400.24,553.74,2388.08,9056.76,47.46,522.11,2388.09,8127.73,84.394,0.03,390.0,2388.0,100.0,38.69,232.943,0
0.0011,-0.0004,100.0,518.67,642.05,1592.65,1399.14,554.33,2388.04,9052.67,47.52,521.87,2388.13,8129.9,83.954,0.03,391.0,2388.0,100.0,38.81,233.862,0
0.0031,0.0001,100.0,518.67,642.35,1589.28,1399.54,553.62,2388.07,9049.02,47.21,521.71,2388.08,8138.85,84.235,0.03,393.0,2388.0,100.0,38.95,23.338,0
0.0022,0.0001,100.0,518.67,642.08,1582.09,1402.27,553.71,2388.05,9056.66,47.37,522.37,2388.1,8135.0,84.328,0.03,392.0,2388.0,100.0,38.85,233.876,0
-0.0002,0.0001,100.0,518.67,642.59,1583.69,1400.85,553.79,2388.09,9049.03,47.61,521.72,2388.11,8131.59,84.004,0.03,390.0,2388.0,100.0,38.84,232.796,0
-0.0002,0.0,100.0,518.67,642.34,1585.53,1401.61,554.14,2388.07,9049.24,47.42,521.56,2388.08,8131.82,8.418,0.03,393.0,2388.0,100.0,38.91,233.161,0
-0.0011,-0.0002,100.0,518.67,642.7,1584.4,1403.21,554.09,2388.1,9055.69,47.57,521.68,2388.08,8131.94,84.294,0.03,391.0,2388.0,100.0,38.79,23.357,0
-0.001,0.0001,100.0,518.67,642.42,1580.87,1400.49,554.05,2388.05,9051.85,47.4,521.84,2388.12,8129.66,84.268,0.03,392.0,2388.0,100.0,38.96,233.364,0
-0.0012,0.0004,100.0,518.67,642.1,1589.33,1406.42,553.8,2388.08,9047.22,47.3,521.76,2388.1,8133.15,84.672,0.03,392.0,2388.0,100.0,38.85,234.112,0
-0.0002,-0.0004,100.0,518.67,642.79,1590.98,1405.72,554.62,2388.11,9052.54,47.34,521.7,2388.02,8136.37,84.295,0.03,393.0,2388.0,100.0,38.86,23.349,0
0.0006,-0.0002,100.0,518.67,642.29,1587.97,1396.73,553.61,2388.06,9051.75,47.5,521.65,2388.06,8130.49,84.369,0.03,392.0,2388.0,100.0,38.88,232.764,0
0.0003,-0.0002,100.0,518.67,642.42,1587.89,1398.89,553.72,2388.05,9054.05,47.38,521.49,2388.09,8135.26,84.134,0.03,393.0,2388.0,100.0,38.94,233.307,0
-0.0004,0.0,100.0,518.67,642.08,1589.48,1406.77,552.71,2388.13,9050.82,47.32,522.12,2388.08,8132.53,84.194,0.03,393.0,2388.0,100.0,38.87,233.539,0
0.0011,0.0001,100.0,518.67,642.62,1582.75,1411.83,553.92,2388.06,9050.21,47.28,521.23,2388.07,8133.01,84.065,0.03,391.0,2388.0,100.0,38.85,234.505,0
-0.0015,-0.0004,100.0,518.67,642.69,1591.19,1400.63,553.4,2388.08,9051.77,47.36,521.87,2388.05,8131.17,84.118,0.03,393.0,2388.0,100.0,39.07,234.142,0
-0.0002,-0.0003,100.0,518.67,642.14,1581.05,1406.06,553.06,2388.08,9057.41,47.56,521.81,2388.09,8133.67,84.111,0.03,393.0,2388.0,100.0,38.76,233.571,0
0.0026,0.0003,100.0,518.67,642.77,1596.22,1407.38,553.77,2388.04,9053.55,47.38,522.2,2388.09,8134.81,83.846,0.03,391.0,2388.0,100.0,38.79,233.047,0
0.0029,-0.0001,100.0,518.67,642.44,1588.31,1403.4,553.44,2388.02,9057.66,47.27,521.95,2388.05,8132.78,83.683,0.03,393.0,2388.0,100.0,39.11,233.804,0
